item_id,item_category_id,item_category_name,avg_item_price
11495,37,Кино - Blu-Ray,98.0
1139,55,Музыка - CD локального производства,198.0
8901,40,Кино - DVD,28.0
13078,30,Игры PC - Стандартные издания,277.0
11110,40,Кино - DVD,249.0
1755,55,Музыка - CD локального производства,199.1999969482422
16394,30,Игры PC - Стандартные издания,148.0
2683,19,Игры - PS3,1198.0
19041,55,Музыка - CD локального производства,256.42765957446807
4551,55,Музыка - CD локального производства,296.48036951501155
12032,40,Кино - DVD,125.54166666666667
6358,55,Музыка - CD локального производства,262.64814814814815
8759,40,Кино - DVD,136.39305000305177
19764,40,Кино - DVD,147.2375
2668,55,Музыка - CD локального производства,344.6170212765957
13996,40,Кино - DVD,141.7679639804863
14551,40,Кино - DVD,327.70999284224075
10558,40,Кино - DVD,145.57142857142858
12017,40,Кино - DVD,146.10909088386978
17474,40,Кино - DVD,253.48787874164003
15610,40,Кино - DVD,137.6522726579146
14850,37,Кино - Blu-Ray,538.720699023175
12811,40,Кино - DVD,340.1967761979435
19150,40,Кино - DVD,148.33050847457628
11068,37,Кино - Blu-Ray,384.69275344627493
19583,40,Кино - DVD,143.40506329113924
11417,37,Кино - Blu-Ray,404.70755547417536
5343,55,Музыка - CD локального производства,291.0899439976868
9745,37,Кино - Blu-Ray,748.975
16711,40,Кино - DVD,249.0
7490,55,Музыка - CD локального производства,293.95193134356975
9952,40,Кино - DVD,284.95057450217763
12425,55,Музыка - CD локального производства,158.0
10470,40,Кино - DVD,63.833333333333336
21632,40,Кино - DVD,131.33333333333334
12897,40,Кино - DVD,139.39344262295083
16918,37,Кино - Blu-Ray,499.0
21566,40,Кино - DVD,340.38532110091745
17129,40,Кино - DVD,141.8
17827,40,Кино - DVD,118.0
3112,40,Кино - DVD,335.1144578313253
14650,40,Кино - DVD,28.0
9625,40,Кино - DVD,95.5
6424,19,Игры - PS3,590.5555555555555
11601,40,Кино - DVD,237.77777777777777
12784,37,Кино - Blu-Ray,189.55958366394043
10434,40,Кино - DVD,233.83333333333334
20031,40,Кино - DVD,145.5
9680,40,Кино - DVD,320.07142857142856
18614,40,Кино - DVD,101.33333333333333
8145,37,Кино - Blu-Ray,299.0
12400,40,Кино - DVD,249.0
26,40,Кино - DVD,58.0
1887,19,Игры - PS3,698.0
5355,55,Музыка - CD локального производства,799.0
17275,37,Кино - Blu-Ray,88.5
17227,40,Кино - DVD,87.5
2237,55,Музыка - CD локального производства,58.0
1919,30,Игры PC - Стандартные издания,98.0
12084,40,Кино - DVD,43.0
12711,40,Кино - DVD,249.0
7289,55,Музыка - CD локального производства,385.9738553977874
12075,40,Кино - DVD,138.95579788532663
7288,55,Музыка - CD локального производства,392.95387453874537
3965,55,Музыка - CD локального производства,294.5528570681202
10159,55,Музыка - CD локального производства,198.2726562363761
3877,19,Игры - PS3,1520.0597345132744
5021,55,Музыка - CD локального производства,296.52272727272725
21726,37,Кино - Blu-Ray,193.9516260100574
19594,40,Кино - DVD,386.2777299939489
14785,37,Кино - Blu-Ray,211.84702980872427
11012,55,Музыка - CD локального производства,193.15154493524787
18713,40,Кино - DVD,142.44126011297953
14386,40,Кино - DVD,146.41163195504083
20275,37,Кино - Blu-Ray,194.6270968529486
20251,40,Кино - DVD,281.5992534125029
14798,40,Кино - DVD,363.35185185185185
18140,55,Музыка - CD локального производства,546.2203389830509
19816,37,Кино - Blu-Ray,756.9271662394206
14504,37,Кино - Blu-Ray,473.26666666666665
9495,40,Кино - DVD,97.00366668701172
18976,40,Кино - DVD,382.1461402714601
6904,30,Игры PC - Стандартные издания,142.4165535956581
5916,30,Игры PC - Стандартные издания,556.184331867552
11662,40,Кино - DVD,137.13624992370606
17176,37,Кино - Blu-Ray,138.84612211889151
13810,37,Кино - Blu-Ray,1544.0169154575892
19671,40,Кино - DVD,362.7837837837838
14590,40,Кино - DVD,126.13809531075614
3467,30,Игры PC - Стандартные издания,142.25581395348837
2667,55,Музыка - CD локального производства,349.0
9651,40,Кино - DVD,405.5833333333333
14578,37,Кино - Blu-Ray,549.0
12245,40,Кино - DVD,181.05263157894737
13051,40,Кино - DVD,295.34310334304286
18629,40,Кино - DVD,599.0
21671,40,Кино - DVD,396.99499969482423
20267,40,Кино - DVD,169.0
6765,30,Игры PC - Стандартные издания,464.7878787878788
17602,19,Игры - PS3,378.0
14728,40,Кино - DVD,124.22222222222223
10118,40,Кино - DVD,28.0
7016,30,Игры PC - Стандартные издания,123.5
19095,40,Кино - DVD,98.0
8262,37,Кино - Blu-Ray,48.0
20110,37,Кино - Blu-Ray,177.02000427246094
7517,55,Музыка - CD локального производства,281.8813083684333
8845,37,Кино - Blu-Ray,317.30805732021815
3382,55,Музыка - CD локального производства,291.60909086285216
2108,55,Музыка - CD локального производства,193.06666666666666
18619,55,Музыка - CD локального производства,200.1284344950423
8779,40,Кино - DVD,136.49336364052513
19062,40,Кино - DVD,139.69767441860466
19603,37,Кино - Blu-Ray,248.109215730156
13867,55,Музыка - CD локального производства,324.59090909090907
15817,40,Кино - DVD,394.86749165512646
20243,40,Кино - DVD,267.0574999332428
11069,40,Кино - DVD,390.7825695673625
6307,55,Музыка - CD локального производства,297.99
12511,55,Музыка - CD локального производства,374.12727309718275
11966,40,Кино - DVD,390.71881100807764
12713,37,Кино - Blu-Ray,142.1153433413906
12945,37,Кино - Blu-Ray,180.93999966708097
17819,40,Кино - DVD,114.37196264534353
6876,55,Музыка - CD локального производства,192.07142857142858
18663,40,Кино - DVD,361.3804347826087
19115,40,Кино - DVD,145.90196078431373
8621,40,Кино - DVD,137.29905643103257
7389,55,Музыка - CD локального производства,299.0
9692,40,Кино - DVD,331.3333333333333
7156,55,Музыка - CD локального производства,292.5247524752475
6921,19,Игры - PS3,1598.0
14329,40,Кино - DVD,129.25
14473,55,Музыка - CD локального производства,797.8666666666667
18270,55,Музыка - CD локального производства,62.75555555555555
10727,40,Кино - DVD,399.0
3560,30,Игры PC - Стандартные издания,28.0
22048,40,Кино - DVD,393.4299065420561
19624,37,Кино - Blu-Ray,98.0
6318,55,Музыка - CD локального производства,235.7058823529412
12353,40,Кино - DVD,395.1714285714286
22012,37,Кино - Blu-Ray,199.0
3529,30,Игры PC - Стандартные издания,43.5
17118,40,Кино - DVD,58.0
9677,40,Кино - DVD,38.0
7828,30,Игры PC - Стандартные издания,173.0
17927,55,Музыка - CD локального производства,28.0
17919,40,Кино - DVD,149.0
13027,55,Музыка - CD локального производства,197.3102189781022
11489,40,Кино - DVD,247.20729808925842
5552,55,Музыка - CD локального производства,295.60662220142507
13814,55,Музыка - CD локального производства,167.3548387096774
10721,40,Кино - DVD,145.45971218630564
15721,37,Кино - Blu-Ray,142.23015859584615
7473,55,Музыка - CD локального производства,445.2241379310345
2517,55,Музыка - CD локального производства,394.34475987863334
10111,40,Кино - DVD,145.54179109032475
19751,40,Кино - DVD,129.55851682170052
12992,55,Музыка - CD локального производства,157.03888900191694
15715,37,Кино - Blu-Ray,409.3451424734933
14894,40,Кино - DVD,129.72727272727272
17849,37,Кино - Blu-Ray,122.42979649135044
14513,40,Кино - DVD,305.46666666666664
6895,55,Музыка - CD локального производства,212.68148153799552
19886,55,Музыка - CD локального производства,198.99599975585937
21895,37,Кино - Blu-Ray,322.8695652173913
10553,40,Кино - DVD,393.17420685866784
1538,19,Игры - PS3,617.2791709722475
17315,40,Кино - DVD,396.5420643497089
16946,40,Кино - DVD,197.25869823207518
4004,55,Музыка - CD локального производства,273.8688524590164
9612,40,Кино - DVD,482.75
17003,40,Кино - DVD,84.05128205128206
14045,40,Кино - DVD,250.5
13858,40,Кино - DVD,98.0
11955,40,Кино - DVD,146.15384615384616
9615,40,Кино - DVD,339.68235270182294
19756,37,Кино - Blu-Ray,138.04
19604,40,Кино - DVD,318.6
18845,40,Кино - DVD,232.93161751242246
21729,40,Кино - DVD,140.36851840549045
7334,55,Музыка - CD локального производства,249.0
7175,30,Игры PC - Стандартные издания,188.3181818181818
85,37,Кино - Blu-Ray,289.54017857142856
1096,40,Кино - DVD,209.3846153846154
21751,40,Кино - DVD,249.0
17114,40,Кино - DVD,132.7058823529412
12699,40,Кино - DVD,146.36428560529436
12700,40,Кино - DVD,145.33333333333334
5072,19,Игры - PS3,188.0
9602,40,Кино - DVD,78.0
14885,40,Кино - DVD,89.66666666666667
6078,19,Игры - PS3,845.892591688368
13808,40,Кино - DVD,294.25
14399,40,Кино - DVD,27.5
9772,40,Кино - DVD,205.2
11393,19,Игры - PS3,716.0
3493,19,Игры - PS3,1398.0
2808,30,Игры PC - Стандартные издания,999.5837578781787
7071,19,Игры - PS3,1531.448384390228
3971,55,Музыка - CD локального производства,297.00355325818265
4962,30,Игры PC - Стандартные издания,532.6964607395753
8614,40,Кино - DVD,294.2983856885422
4646,55,Музыка - CD локального производства,282.733842741454
14320,40,Кино - DVD,142.62736014178887
1282,55,Музыка - CD локального производства,292.09589041095893
8690,55,Музыка - CD локального производства,199.0705263325497
2831,19,Игры - PS3,1368.326231337822
11709,55,Музыка - CD локального производства,196.40776699029126
8843,40,Кино - DVD,324.26992476613896
19453,30,Игры PC - Стандартные издания,371.62032975090875
10389,55,Музыка - CD локального производства,301.36985472154964
12892,55,Музыка - CD локального производства,198.18223143017983
18677,55,Музыка - CD локального производства,196.52248998435147
9033,40,Кино - DVD,143.47168650840646
19031,40,Кино - DVD,333.23839269365584
18949,40,Кино - DVD,160.0
17070,37,Кино - Blu-Ray,308.57224513462614
10290,40,Кино - DVD,145.86363636363637
21714,37,Кино - Blu-Ray,391.8333333333333
16605,37,Кино - Blu-Ray,267.1262493133545
21682,40,Кино - DVD,230.4153247519489
3537,30,Игры PC - Стандартные издания,895.1256569632649
12504,55,Музыка - CD локального производства,422.304
14581,40,Кино - DVD,132.4535964162726
21376,40,Кино - DVD,391.7684549250729
16486,37,Кино - Blu-Ray,129.81440644217008
14309,55,Музыка - CD локального производства,199.0
18537,37,Кино - Blu-Ray,79.57894736842105
10426,40,Кино - DVD,144.16455696202533
14004,40,Кино - DVD,217.27777777777777
13777,40,Кино - DVD,129.8
9026,40,Кино - DVD,70.0
8913,40,Кино - DVD,141.52702702702703
18808,40,Кино - DVD,190.56486469990497
20325,30,Игры PC - Стандартные издания,112.91538453713441
14067,40,Кино - DVD,123.5
10867,40,Кино - DVD,396.49152542372883
8917,37,Кино - Blu-Ray,194.697998046875
10751,40,Кино - DVD,245.65399983723958
4719,30,Игры PC - Стандартные издания,987.5736228011228
1074,37,Кино - Blu-Ray,999.0
9858,40,Кино - DVD,149.0
11963,40,Кино - DVD,264.96578925952576
14508,37,Кино - Blu-Ray,108.0
11086,37,Кино - Blu-Ray,527.6315789473684
18526,40,Кино - DVD,381.15384615384613
18797,40,Кино - DVD,203.55555555555554
21450,37,Кино - Blu-Ray,772.0400024414063
11736,40,Кино - DVD,28.0
2,40,Кино - DVD,58.0
3119,55,Музыка - CD локального производства,148.0
16465,40,Кино - DVD,181.33333333333334
13799,40,Кино - DVD,27.0
13903,55,Музыка - CD локального производства,198.76946472019463
18886,37,Кино - Blu-Ray,530.3607989863345
11512,40,Кино - DVD,159.8695652173913
3251,30,Игры PC - Стандартные издания,165.39569840884076
1329,55,Музыка - CD локального производства,419.16724136427706
16549,55,Музыка - CD локального производства,198.71854835428218
8144,40,Кино - DVD,145.73134328358208
19722,40,Кино - DVD,140.37374992370604
11433,55,Музыка - CD локального производства,198.41419352869835
17173,37,Кино - Blu-Ray,422.9242856706892
20090,37,Кино - Blu-Ray,712.3083526082122
18211,55,Музыка - CD локального производства,150.28611119588217
12806,37,Кино - Blu-Ray,311.7894082320364
4453,55,Музыка - CD локального производства,189.88840002441407
18656,37,Кино - Blu-Ray,140.98924731182797
6890,55,Музыка - CD локального производства,296.0400988890393
19112,40,Кино - DVD,124.91304347826087
10335,40,Кино - DVD,291.45454545454544
21367,37,Кино - Blu-Ray,716.4409694282376
20262,40,Кино - DVD,161.13131151043
19843,55,Музыка - CD локального производства,173.5858491141841
4328,40,Кино - DVD,142.24687480926514
1712,55,Музыка - CD локального производства,260.50054334557575
14741,37,Кино - Blu-Ray,144.69328342266937
12870,40,Кино - DVD,235.5
5918,19,Игры - PS3,1528.268675287086
6217,55,Музыка - CD локального производства,284.5416666666667
15658,40,Кино - DVD,289.5
18281,55,Музыка - CD локального производства,186.3342105798554
11451,37,Кино - Blu-Ray,508.19444444444446
8893,40,Кино - DVD,130.015625
7500,55,Музыка - CD локального производства,441.209999593099
6725,19,Игры - PS3,748.637677873884
11472,37,Кино - Blu-Ray,256.40235290527346
6182,30,Игры PC - Стандартные издания,59.666666666666664
7481,55,Музыка - CD локального производства,321.53846153846155
17765,40,Кино - DVD,198.90454517711294
9597,37,Кино - Blu-Ray,749.0
21814,40,Кино - DVD,92.0
6237,55,Музыка - CD локального производства,140.08
7204,30,Игры PC - Стандартные издания,197.01042652582106
13077,30,Игры PC - Стандартные издания,98.0
9079,40,Кино - DVD,61.75
6512,19,Игры - PS3,1099.0
16661,37,Кино - Blu-Ray,180.92307692307693
3911,55,Музыка - CD локального производства,399.0
4226,30,Игры PC - Стандартные издания,27.0
13031,40,Кино - DVD,28.0
4353,19,Игры - PS3,1942.5486826955537
13058,40,Кино - DVD,335.1013424098042
10428,40,Кино - DVD,191.93440861855782
8919,37,Кино - Blu-Ray,341.7645833492279
1809,30,Игры PC - Стандартные издания,491.5131807350031
14856,40,Кино - DVD,143.33333333333334
17255,40,Кино - DVD,137.8421052631579
1259,55,Музыка - CD локального производства,280.33513497017526
10706,19,Игры - PS3,1621.5706902865707
8798,40,Кино - DVD,234.81249965320933
17502,55,Музыка - CD локального производства,194.64615384615385
5331,55,Музыка - CD локального производства,297.04877050847955
10454,37,Кино - Blu-Ray,763.511363289573
13919,37,Кино - Blu-Ray,294.03807654747595
10884,37,Кино - Blu-Ray,236.5
3187,19,Игры - PS3,1316.1987340742023
18868,40,Кино - DVD,190.78684194464432
7501,55,Музыка - CD локального производства,441.4166666666667
14090,37,Кино - Blu-Ray,79.6
11929,40,Кино - DVD,158.64705882352942
18787,40,Кино - DVD,391.2631578947368
10302,40,Кино - DVD,387.8775510204082
12518,55,Музыка - CD локального производства,109.33333333333333
19830,40,Кино - DVD,330.70701753047473
19862,40,Кино - DVD,114.4074074074074
8748,40,Кино - DVD,208.53214263916016
11815,19,Игры - PS3,886.7272727272727
9752,40,Кино - DVD,148.27777777777777
16516,40,Кино - DVD,289.272221883138
17244,37,Кино - Blu-Ray,469.2910410563151
14801,40,Кино - DVD,444.8183945122115
16655,40,Кино - DVD,249.0
12506,55,Музыка - CD локального производства,439.7857142857143
13911,40,Кино - DVD,131.12
8006,19,Игры - PS3,655.8304337211277
17993,40,Кино - DVD,69.0
14697,40,Кино - DVD,319.07142857142856
7403,55,Музыка - CD локального производства,349.0
8080,37,Кино - Blu-Ray,686.0370370370371
16548,37,Кино - Blu-Ray,599.0
21617,37,Кино - Blu-Ray,499.0
14781,37,Кино - Blu-Ray,499.0
12983,40,Кино - DVD,106.0
7379,55,Музыка - CD локального производства,299.0
20,40,Кино - DVD,58.0
9730,37,Кино - Blu-Ray,673.75
5060,55,Музыка - CD локального производства,304.91564881710605
10971,40,Кино - DVD,205.5897435897436
3565,19,Игры - PS3,1121.1330754054788
8995,37,Кино - Blu-Ray,228.79000091552734
9019,40,Кино - DVD,132.96621048241332
10993,40,Кино - DVD,231.6705882352941
14377,55,Музыка - CD локального производства,196.6578947368421
16972,37,Кино - Blu-Ray,304.2068965517241
14370,37,Кино - Blu-Ray,277.23784353218826
13511,19,Игры - PS3,1532.6103961238448
17197,40,Кино - DVD,236.03518535472728
19833,37,Кино - Blu-Ray,213.38181818181818
20253,40,Кино - DVD,139.73084417566076
16876,40,Кино - DVD,390.14575750177556
8379,37,Кино - Blu-Ray,127.89909558123853
14870,55,Музыка - CD локального производства,288.44177207463906
8281,40,Кино - DVD,81.84615384615384
14376,40,Кино - DVD,53.888888888888886
10744,40,Кино - DVD,146.16666666666666
16595,37,Кино - Blu-Ray,219.01483050847457
15783,55,Музыка - CD локального производства,296.81609195402297
14751,40,Кино - DVD,393.457391490107
12330,55,Музыка - CD локального производства,189.11111111111111
19742,40,Кино - DVD,193.6
9915,40,Кино - DVD,306.55555555555554
17837,40,Кино - DVD,290.9736842105263
11566,40,Кино - DVD,399.0
18472,55,Музыка - CD локального производства,92.11235955056179
11427,40,Кино - DVD,93.39104473057078
10938,55,Музыка - CD локального производства,141.0
18811,40,Кино - DVD,44.25
17535,40,Кино - DVD,61.55249996185303
17353,40,Кино - DVD,111.91666666666667
13053,40,Кино - DVD,295.46666666666664
12089,37,Кино - Blu-Ray,27.75
8697,40,Кино - DVD,142.33333333333334
82,37,Кино - Blu-Ray,288.0
11409,40,Кино - DVD,147.63636363636363
15779,55,Музыка - CD локального производства,196.88095238095238
5445,55,Музыка - CD локального производства,95.8125
22125,37,Кино - Blu-Ray,419.3333333333333
18702,55,Музыка - CD локального производства,198.65689665695717
7690,40,Кино - DVD,125.23076923076923
9510,40,Кино - DVD,334.77777777777777
13844,40,Кино - DVD,28.0
19054,40,Кино - DVD,114.0
20035,37,Кино - Blu-Ray,299.0
17305,40,Кино - DVD,339.2541669209798
11239,40,Кино - DVD,63.714285714285715
12843,40,Кино - DVD,58.0
21823,40,Кино - DVD,115.4
20053,40,Кино - DVD,28.0
9517,40,Кино - DVD,28.0
16855,40,Кино - DVD,28.0
3316,19,Игры - PS3,467.7350945750081
3082,55,Музыка - CD локального производства,396.1014492753623
952,37,Кино - Blu-Ray,167.95238095238096
15023,30,Игры PC - Стандартные издания,135.4461260232312
1743,55,Музыка - CD локального производства,305.56451612903226
4285,55,Музыка - CD локального производства,300.64071004066244
21356,37,Кино - Blu-Ray,331.7166984499866
5308,55,Музыка - CD локального производства,297.05357142857144
8858,55,Музыка - CD локального производства,543.7336225977484
16713,37,Кино - Blu-Ray,195.525
14718,40,Кино - DVD,294.8944133566745
13944,40,Кино - DVD,243.79374975316665
20246,40,Кино - DVD,278.7830505371094
17523,40,Кино - DVD,272.26704545454544
11781,37,Кино - Blu-Ray,453.72727272727275
16533,37,Кино - Blu-Ray,719.2184502295462
18912,37,Кино - Blu-Ray,1247.9817914820428
4478,19,Игры - PS3,1769.2462893068735
17390,40,Кино - DVD,100.5625
14323,40,Кино - DVD,99.0
10316,40,Кино - DVD,122.88656775631122
16602,40,Кино - DVD,399.0
17475,40,Кино - DVD,265.5217391304348
12954,55,Музыка - CD локального производства,201.95081967213116
2931,30,Игры PC - Стандартные издания,95.95890850559029
7344,55,Музыка - CD локального производства,442.48837209302326
6642,30,Игры PC - Стандартные издания,342.334848577326
13569,30,Игры PC - Стандартные издания,472.6454328390268
13413,19,Игры - PS3,1985.6705746003952
13870,55,Музыка - CD локального производства,246.2566371681416
17784,37,Кино - Blu-Ray,732.5988945074841
19534,40,Кино - DVD,139.1942853655134
18867,40,Кино - DVD,248.5
19108,40,Кино - DVD,116.95
17938,40,Кино - DVD,175.4848484848485
7660,55,Музыка - CD локального производства,399.0
9492,40,Кино - DVD,143.9047619047619
12657,37,Кино - Blu-Ray,258.0
14061,40,Кино - DVD,251.0
3748,30,Игры PC - Стандартные издания,424.2
5744,30,Игры PC - Стандартные издания,34.666666666666664
2820,30,Игры PC - Стандартные издания,346.5689655172414
14071,40,Кино - DVD,28.0
94,40,Кино - DVD,171.9090909090909
4075,55,Музыка - CD локального производства,283.25
15544,40,Кино - DVD,394.40753621640414
18000,37,Кино - Blu-Ray,431.0090886896307
3563,30,Игры PC - Стандартные издания,28.0
8895,40,Кино - DVD,299.0
1086,40,Кино - DVD,28.0
16483,37,Кино - Blu-Ray,535.6462121828638
17913,40,Кино - DVD,108.86666615804036
16530,37,Кино - Blu-Ray,525.1333333333333
15781,55,Музыка - CD локального производства,199.0
11103,40,Кино - DVD,515.8333333333334
7410,55,Музыка - CD локального производства,239.1999969482422
1126,55,Музыка - CD локального производства,294.8440860215054
8245,55,Музыка - CD локального производства,250.41463414634146
9054,37,Кино - Blu-Ray,437.9530242796867
18378,55,Музыка - CD локального производства,186.03206186196238
1303,55,Музыка - CD локального производства,293.44015444015446
14049,37,Кино - Blu-Ray,208.30833333333334
21851,40,Кино - DVD,143.11111111111111
21869,40,Кино - DVD,148.98421036569695
21705,40,Кино - DVD,324.0031973391163
20299,37,Кино - Blu-Ray,255.78809801347415
21587,40,Кино - DVD,267.6142848423549
14380,40,Кино - DVD,143.94545454545454
14354,40,Кино - DVD,81.29999997722568
17859,40,Кино - DVD,108.66153846153846
8306,40,Кино - DVD,72.0
20094,37,Кино - Blu-Ray,247.06054110140414
17216,37,Кино - Blu-Ray,372.68338308761366
18930,40,Кино - DVD,138.57142857142858
10077,37,Кино - Blu-Ray,142.24559991455078
11651,40,Кино - DVD,120.14925373134328
8769,40,Кино - DVD,142.8258064516129
20291,40,Кино - DVD,126.13492063492063
16737,37,Кино - Blu-Ray,728.6630106826836
9762,37,Кино - Blu-Ray,184.46818165964893
6695,19,Игры - PS3,838.7840245023687
11011,55,Музыка - CD локального производства,295.06024096385545
16499,37,Кино - Blu-Ray,202.73749958385122
13056,40,Кино - DVD,169.0
2876,19,Игры - PS3,3428.9379353734907
14711,40,Кино - DVD,694.2234042553191
3277,55,Музыка - CD локального производства,313.6666666666667
20059,40,Кино - DVD,396.6100000588291
8926,40,Кино - DVD,234.46511627906978
7850,30,Игры PC - Стандартные издания,196.9916004436376
9544,55,Музыка - CD локального производства,105.65
18821,40,Кино - DVD,141.98938042294662
10011,37,Кино - Blu-Ray,197.4573528065401
10291,37,Кино - Blu-Ray,449.0
6189,55,Музыка - CD локального производства,271.75
7382,55,Музыка - CD локального производства,241.0
18152,55,Музыка - CD локального производства,249.0
3711,30,Игры PC - Стандартные издания,349.0
10809,37,Кино - Blu-Ray,399.0
10464,40,Кино - DVD,398.44305589463977
8138,40,Кино - DVD,249.0
17083,40,Кино - DVD,360.5
18594,40,Кино - DVD,397.60000021415846
8062,30,Игры PC - Стандартные издания,325.6666666666667
10,40,Кино - DVD,28.0
19920,30,Игры PC - Стандартные издания,146.86093759536743
3495,30,Игры PC - Стандартные издания,43.0
4119,55,Музыка - CD локального производства,299.0
4986,19,Игры - PS3,1598.0
3108,55,Музыка - CD локального производства,300.9044151551313
9513,37,Кино - Blu-Ray,206.97842103835436
9881,55,Музыка - CD локального производства,198.33764048372763
4553,55,Музыка - CD локального производства,247.14285714285714
9877,55,Музыка - CD локального производства,149.95
9010,55,Музыка - CD локального производства,200.98677131413345
11391,19,Игры - PS3,900.645102812865
2738,19,Игры - PS3,1446.102614059947
18592,37,Кино - Blu-Ray,139.62881437261055
13921,37,Кино - Blu-Ray,300.3032361198874
5401,19,Игры - PS3,1701.2983598552767
15689,37,Кино - Blu-Ray,269.3314684887866
22133,40,Кино - DVD,142.99666646321614
19021,40,Кино - DVD,391.07142857142856
11223,37,Кино - Blu-Ray,280.1875
17977,40,Кино - DVD,367.4576363303445
6623,19,Игры - PS3,1355.0870698840413
14414,40,Кино - DVD,149.0
18768,40,Кино - DVD,109.21739130434783
14284,55,Музыка - CD локального производства,310.79761904761904
1305,55,Музыка - CD локального производства,295.4715663810323
19121,40,Кино - DVD,344.44444444444446
18862,40,Кино - DVD,287.1999997093564
17237,37,Кино - Blu-Ray,144.76071416115275
8603,40,Кино - DVD,276.9230769230769
10476,40,Кино - DVD,469.7168230065419
17887,40,Кино - DVD,392.5878258746603
19000,40,Кино - DVD,202.61855417274566
1469,19,Игры - PS3,957.6478520737893
7460,55,Музыка - CD локального производства,294.2993219666562
6399,19,Игры - PS3,990.9715998186384
1880,19,Игры - PS3,2777.846153846154
15813,37,Кино - Blu-Ray,252.64851765056233
2682,19,Игры - PS3,1300.5895523674744
10060,40,Кино - DVD,139.96379299821524
7218,19,Игры - PS3,1585.4846987210788
17076,37,Кино - Blu-Ray,270.63835525512695
10743,40,Кино - DVD,149.0
18580,37,Кино - Blu-Ray,291.38461538461536
7448,55,Музыка - CD локального производства,290.5264239733732
22128,40,Кино - DVD,146.57142857142858
12931,55,Музыка - CD локального производства,245.33333333333334
18300,55,Музыка - CD локального производства,148.20212765957447
10872,40,Кино - DVD,243.20833333333334
11084,40,Кино - DVD,388.3074074074074
5522,40,Кино - DVD,115.73421036569695
5525,40,Кино - DVD,146.96153846153845
17149,40,Кино - DVD,166.77777777777777
19868,40,Кино - DVD,396.69642857142856
17307,37,Кино - Blu-Ray,257.63555738661023
11631,37,Кино - Blu-Ray,444.56666666666666
17507,40,Кино - DVD,457.3333333333333
16635,40,Кино - DVD,531.5833333333334
21693,40,Кино - DVD,28.0
14724,40,Кино - DVD,296.7433963991561
21815,40,Кино - DVD,244.36363636363637
14372,40,Кино - DVD,34.0
1808,30,Игры PC - Стандартные издания,119.0
11737,40,Кино - DVD,28.0
11117,40,Кино - DVD,249.0
5348,55,Музыка - CD локального производства,299.0
10432,37,Кино - Blu-Ray,248.0
5451,55,Музыка - CD локального производства,34.09999990463257
8163,55,Музыка - CD локального производства,199.0
1338,55,Музыка - CD локального производства,198.0
19895,40,Кино - DVD,249.0
18775,40,Кино - DVD,28.0
1249,55,Музыка - CD локального производства,293.06199747910085
4906,19,Игры - PS3,1581.1195980904545
12341,40,Кино - DVD,390.94039376326435
3686,19,Игры - PS3,888.4574140518431
16450,40,Кино - DVD,288.2266152391628
1364,30,Игры PC - Стандартные издания,568.9377582242262
9841,40,Кино - DVD,141.91612883537047
5539,55,Музыка - CD локального производства,295.1818181818182
965,37,Кино - Blu-Ray,267.7890654773247
19069,40,Кино - DVD,137.15384615384616
21416,37,Кино - Blu-Ray,395.27966101694915
12947,40,Кино - DVD,195.78961748633878
17495,40,Кино - DVD,294.568085366107
8894,37,Кино - Blu-Ray,257.1500001907349
20028,37,Кино - Blu-Ray,157.94787086979036
21602,40,Кино - DVD,122.80357142857143
21783,30,Игры PC - Стандартные издания,268.4173913801679
19877,55,Музыка - CD локального производства,247.66666666666666
10439,40,Кино - DVD,165.94231712527392
7087,30,Игры PC - Стандартные издания,990.5440884324552
20286,37,Кино - Blu-Ray,779.8719187504104
15725,40,Кино - DVD,399.0
7011,30,Игры PC - Стандартные издания,213.35714285714286
16622,40,Кино - DVD,395.4098592408946
20309,40,Кино - DVD,329.2263888888889
10900,55,Музыка - CD локального производства,169.35555555555555
12757,40,Кино - DVD,143.58695652173913
10568,19,Игры - PS3,1199.0
13992,40,Кино - DVD,215.14285714285714
9711,40,Кино - DVD,341.54237288135596
3402,30,Игры PC - Стандартные издания,537.0331999511719
13537,30,Игры PC - Стандартные издания,170.55555555555554
21390,40,Кино - DVD,198.0
2194,55,Музыка - CD локального производства,296.05849010539504
8075,40,Кино - DVD,121.03055572509766
11919,40,Кино - DVD,143.3125
10121,37,Кино - Blu-Ray,127.28260869565217
11784,40,Кино - DVD,445.5568775547205
3254,30,Игры PC - Стандартные издания,332.27272727272725
8427,40,Кино - DVD,227.2
9717,40,Кино - DVD,159.13333333333333
15679,37,Кино - Blu-Ray,550.0
21495,30,Игры PC - Стандартные издания,145.2
9163,40,Кино - DVD,149.0
7151,30,Игры PC - Стандартные издания,58.0
19285,55,Музыка - CD локального производства,199.0
15545,37,Кино - Blu-Ray,686.5282352223115
9699,37,Кино - Blu-Ray,499.0
5228,30,Игры PC - Стандартные издания,278.5172839506173
5779,55,Музыка - CD локального производства,148.0
6112,19,Игры - PS3,1451.5530086595186
14391,40,Кино - DVD,193.5500410111224
1438,30,Игры PC - Стандартные издания,153.27488151658767
944,37,Кино - Blu-Ray,276.62148950455037
7428,55,Музыка - CD локального производства,447.1978021978022
8955,37,Кино - Blu-Ray,400.3370822742225
2475,55,Музыка - CD локального производства,293.6885245901639
7485,55,Музыка - CD локального производства,444.3610597953269
